@id|@type|@lat|@lon|name|operator|opening_hours|description|capacity|capacity:persons|fee|access|seasonal|ele|start_date|source|website|phone|email|addr:housenumber|addr:street|addr:place|addr:city|addr:postcode|amenity|shelter_type|tourism|building|building:material|material|building:levels|drinking_water|fireplace|stove|heating|bunks|mattress|bed|toilet|shower|indoor_seating|covered|reservation|image|wikidata|wikipedia,,,,
7884886401|node|47.0245254|11.8129045|Berliner Hütte|||||||||2042|||https://berlinerhuette.at/|+43 5286 20062|info@berlinerhuette.at||||||||alpine_hut|||||yes|||||yes|||yes|||||Q821559|de:Berliner Hütte,,,,
8130381217|node|47.6068419|12.6582624|Lippnkasa Almhütte||||||||||||https://www.lofer-almhuette.de/|06588 8531||225|Lofer|||5090|||alpine_hut|||||||||||||||||||,,,,
8130385617|node|47.6070249|12.6534488|Steger Kaserei|||||||||||||06588 7043|||Höhenstraße Loferer Alm|||5090|||alpine_hut|||||||||||||||||||,,,,
8133749338|node|46.7922633|13.0771444|Orterhütte|Orter Hans & Claudia|||||||||||https://www.orterhof.at/||||||||||alpine_hut|||||||||||||||||||,,,,
8196497964|node|47.0416937|11.5827383|Flittneralm||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
8196697269|node|47.1648030|11.1593285|Kühgrüblalm||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
8196840827|node|47.1122266|11.1190301|Längentaleralm||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
8307912926|node|47.3446227|10.4188261|Drähhüttenalm||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
8307912928|node|47.3689092|10.4756186|Bärenbadalm||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
9038500465|node|46.8907850|13.1309312|Berghaus|||verfallen|||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
9111679230|node|47.2454333|11.1047496|Oberhofer Galtalm||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
9779079006|node|46.7246345|15.0027553|Gundisch|||||||||||||||7/1|Lamprechtsberg||Lavamünd|9473|||alpine_hut|||||||||||||||||||,,,,
9839566353|node|47.3691695|12.2211378|Gasthaus Steinberg||||54|||||880|||https://www.gasthaus-steinberg.at/|+43 5334 2534||54|Hinterwindau||Westendorf|6363|restaurant||alpine_hut|||||||||||||||||||,,,,
9927465804|node|47.9157078|15.4523143|Teichhütte||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
9954684881|node|48.5443343|16.7191531|Jagdhütte|örtliche Jäger|||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
9997909650|node|46.7611514|13.4693472|||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
10001542921|node|46.8771048|13.1791772|||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
10028738648|node|47.2528120|13.4487044|Scharfetthütte||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
10086597625|node|46.5295287|13.9701080|||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
10086609200|node|46.5172315|14.0981631|||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
10086745842|node|47.1334039|13.0076598|Stanzalm|||||||||1780|||||||||||||alpine_hut|||||||||||||||||||,,,,
10301268374|node|47.4691401|10.5753212|Gräner Ödenalpe|||||||||1715|||http://www.oedenalpe.at/|+43 676 3593480|oedenalpe@gmx.at|126||Nesselwängle|Nesselwängle|6672|||alpine_hut|||||||||||||||||||,,,,
10693609522|node|47.6450565|13.3286251|||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
10796795728|node|47.5104610|10.7540173|Dürrenbergalm||We-Su 10:00-18:00||||||||||https://www.duerrenberg-alm.at/|||||||6600|||alpine_hut|||||||||||||||||||,,,,
10961466264|node|46.9776607|12.1649308|Jausenstation Jagdhausalm||||||||||||||||Jagdhaus||St Jakob/Defereggen||||alpine_hut|||||||||||||||||||,,,,
11175259487|node|46.6661656|13.1683392|Reisacher Jochalm||||||||||||https://jochalm.wordpress.com|06766410851|chance.sabine@gmail.com||||||||alpine_hut|||||||||||||||||||,,,,
11207033939|node|47.0422280|11.0741754|Amberger Hütte|DAV||||||||2135|||https://www.ambergerhuette.at/|+43 676 9523426|info@ambergerhuette.at|25||Gries|Längenfeld|6444|||alpine_hut|||||||||||||yes|||yes||Q348379|de:Amberger Hütte,,,,
"12152427764|node|47.5049096|15.5215750|Winkelmayer-Hütte|||""Hütte mit Abendessen und Frühstück, Lagerbetten""|||yes||||||https://www.winkelmayerhof.at/wir-bieten-an-...-offer/unsere-alm-chalet/|||48|Spregnitz||||||alpine_hut|||||||||||||no|||required|||",,,,
12549909103|node|47.2308941|9.8580802|Haus Mura|Klaus Bickel|||||no||||||http://www.hausmura.at/|||56|Blons||Blons|6723|||alpine_hut|||||||||||||||||||,,,,
12921387989|node|46.6737429|13.4150194|Fischeralm||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
25439465|way|47.1241524|12.1340242|Richterhütte||||||||||||http://www.richterhuette.com/|+43 6564 7328|richterhütte@gmx.at|32||Oberkrimml|Krimml|5743|||alpine_hut|yes|||||||||||||||||Q2151300|de:Richterhütte,,,,
25441374|way|47.1389126|12.1908863|Krimmler Tauernhaus||||59|||||1620|||https://www.krimmler-tauernhaus.at/|+43 664 2612174||27||Oberkrimml|Krimml|5743|restaurant||alpine_hut|yes|||||||||||||yes||||Q1734546|,,,,
25477186|way|47.1627847|12.1242250|Zittauer Hütte|Sektion Warnsdorf/Krimml||||||||2328|||http://huetten.alpenverein.at/huettenHome/DE/Home/index.php?huetteNr=0252|+43 (0)6564 8262|info@zittauerhuette.at|41||Oberkrimml|Krimml|5743|||alpine_hut|yes|||||||||||||||||Q206578|de:Zittauer Hütte,,,,
25549302|way|47.2628033|13.1663572|Aualm|Richard Lainer  “Aubauer”||||||||1795|||https://www.aubauernhof.at/alm-grossarl/|+43 6414 341||1|Aubauernweg||Großarl|5611|restaurant||alpine_hut|yes||||||||||||||||||,,,,
"26716681|way|47.3081205|11.2881934|Solsteinhaus|""Österreichischer Alpenverein, Sektion Innsbruck""||||||||1828|||https://solsteinhaus.at/|+43 5232 81557|robert@fankhauser.at|1|Solsteinhaus||Zirl|6170|||alpine_hut|yes|||||||||||||||||Q2299354|de:Solsteinhaus",,,,
26931930|way|47.3715595|11.0399376|Tillfussalm|Patrick Koch & Jonas Metzler|10:00-18:00|||||||1382|||https://www.tillfussalm.tirol/|+43 676 610 47 70|tillfuss-alm@outlook.at|1|Tillfuss||Wildermieming|6413|||alpine_hut|yes||||||||||||yes|||recommended|||,,,,
26932301|way|47.3696508|11.0493945|Gaistalalm|Victoria Zausnig & Nikolai Kirschner||||||||1369|||https://www.gaistalalm.at/|+43 5214 5190|info@gaistalalm.at|2||Klamm|Leutasch|6105|||alpine_hut|yes||||||||||||||||||,,,,
26932822|way|47.3712222|11.0821679|Hämmermoosalm|Hämmermoosalm KG - Eveline Wandl||||||||1417|||https://die-haemmermoos.com/|+43 5214 20244|alm@die-haemmermoos.com|3||Klamm|Leutasch|6105|||alpine_hut|yes||||||||||||||||||,,,,
26933413|way|47.3802322|11.1082067|Wetterstein Hütte|Beate Schütz||||||||1717|||http://www.wettersteinhuette.at|+43 664 8958227|info@wettersteinhuette.at|4a||Wetterstein Hütte|Leutasch|6105|||alpine_hut|yes||||||||||||||||||,,,,
26933857|way|47.3817385|11.1098394|Wangalm|Martina Klotz||Die Wangalm in Leutasch liegt auf 1751m und ist das Ziel von vielen Familien nach einer etwa eineinhalbstündigen gemütlichen Wanderung auf einem Forstweg||||||1751||https://www.seefeld.com/a-wangalm|https://www.wangalm.at/|+43 664 9196073|martina.klotz@aon.at|4||Wangalm|Leutasch|6105|restaurant||alpine_hut|yes||||||||||||yes||||||,,,,
26954262|way|47.3599669|10.9335342|Coburger Hütte|DAV Sektion Coburg|||80|||||1927|||https://www.coburgerhuette.at/|+43 6643254714|office@coburgerhuette.at||Köhlgasse||Axams|6094|restaurant||alpine_hut|commercial|||||||||||||||recommended||Q1104821|de:Coburger Hütte,,,,
26955651|way|47.3734379|10.9428051|Seeben Alm|||||||||1566||||||1|Seebenalm||Ehrwald|6632|restaurant||alpine_hut|yes||||||||||||||||||,,,,
26959900|way|47.4272426|11.4216334|Karwendelhaus|DAV||||||||1765|||https://karwendelhaus.com/|+43 720 983554|info@karwendelhaus.com|156|Karwendelhaus||Scharnitz|6108|||alpine_hut|yes|||||||||||||||||Q1734718|de:Karwendelhaus,,,,
26960869|way|47.3996532|11.4989470|Falkenhütte|DAV Sektion Oberland||||||||1846|||http://www.falkenhuette.at|+43 5245 245||43||Hinterriß|Vomp|6215|||alpine_hut|yes||||||||||||yes|||||Q1394246|de:Falkenhütte,,,,
27028455|way|47.0432175|11.3108033|Innsbrucker Hütte|Sektion TK Innsbruck||||||||2369|||https://innsbrucker-huette.at/|+43 5276 295||41||Gschnitz|Gschnitz|6150|restaurant||alpine_hut|yes|||||||||||||||||Q1664229|de:Innsbrucker Hütte,,,,
27715096|way|47.4742071|12.7503202|Passauer Hütte|||||||||2051|||http://www.passauer-huette.at/|||16|Frohnwies|||5093|||alpine_hut|yes||||||||||||yes|||||Q2055912|de:Passauer Hütte,,,,
27870023|way|47.5506186|12.6463241|Schmidt-Zabierow Hütte|DAV Sektion Passau||||||||1966|||http://www.schmidt-zabierow.at|+43 6588 7284||162||Lofer|Lofer|5090|||alpine_hut|yes|||3||||||||||||required||Q2246287|de:Schmidt-Zabierow-Hütte,,,,
28939679|way|47.5742161|15.7907660|Alois-Günther-Haus|ÖAV Sektion Edelweiß||||||||1782||||||4||Stuhleck|Spital am Semmering|8685|||alpine_hut|yes|||2||||||||||||||Q2650130|de:Alois-Günther-Haus,,,,
29176116|way|47.4579836|12.9144661|Riemannhaus|Sektion Ingolstadt des Deutschen Alpenvereins e.V.||||||||2177|||http://www.riemannhaus.de/|+43 6582 73300|||||Maria Alm am Steinernen Meer|5761|||alpine_hut|yes||||yes||||||||yes|||recommended||Q2152212|,,,,
29269844|way|47.3800526|11.6035624|Lamsenjochhütte|DAV Sektion Oberland||||||||1953|||http://www.lamsenjochhuette.at|+43 5244 62063||65|Fiecht||Vomp|6134|||alpine_hut|yes||||||||||||yes|yes||||Q1801730|de:Lamsenjochhütte,,,,
29312645|way|47.3967387|11.5781507|Binsalm|||||||||1500|||https://www.binsalm.at/|+43 5245 214||1||Hinterriß-Binsalm|Vomp|6215|restaurant||alpine_hut|yes||||||||||||yes|yes||||Q55425929|de:Binsalm,,,,
29373371|way|47.4468346|11.6160811|Plumsjoch-Hütte|private||||||||1630|||https://www.plumsjochhuette.com/|+43-524-35487||1|Plumsjoch|||6213|restaurant||alpine_hut|yes|||||||||||||||recommended||Q2099714|de:Plumsjochhütte,,,,
30504576|way|47.1505398|12.2738347|Postalm|||||||||1699||geoimage.at||||66||Obersulzbach|Neukirchen am Großvenediger|5741|restaurant||alpine_hut|yes||||||||||||||||||,,,,
30573888|way|47.1227454|12.2998906|Kürsingerhütte|Sektion Salzburg|||150|||||2558|||www.kuersinger.at/|+43 720 920 444|office@kuersinger.at|51||Obersulzbach|Neukirchen am Großvenediger|5741|||alpine_hut|yes||||||||||||yes|||||Q1797295|de:Kürsingerhütte,,,,
32499717|way|47.5016381|12.8870877|Ingolstädter Haus|DAV Sektion Ingolstadt||||||||2119|1929|||||3|Lärchenweg||Saalfelden am Steinernen Meer|5760|||alpine_hut|yes||||||||||||yes|||||Q1663260|de:Ingolstädter Haus,,,,
33285758|way|48.1167897|16.2280481|Kammersteinerhütte|Alpenverein Sektion Liesing-Perchtoldsdorf|We-Su 10:00-18:00,Aug off,Dec 25 off,Jan 01-03 off|||||||580|||https://www.kammersteinerhuette.at/|+43 2238 773 92|info@kammersteinerhuette.at||Hinterer Föhrenberg||Perchtoldsdorf|2380|||alpine_hut|yes||||||||||||||||||,
33556062|way|47.5092428|10.6397326|Musauer Alm|||||||||1290|||https://www.musaueralm.at/|+436763423236||42||Musau|Musau|6600|restaurant||alpine_hut|yes|||||||||||||||||Q111781361|de:Musauer Alm,,,,
33558141|way|47.5093230|10.6187192|Otto-Mayr-Hütte|DAV Sektion Augsburg||||||||1528|||https://www.ottomayrhuette.com/|+43 5677 8457|reservierung@otto-mayr-huette.at|48|Otto Mayr Hütte||Musau|6600|restaurant||alpine_hut|yes|||||||||||||||||Q2037992|de:Otto-Mayr-Hütte,,,,
33560054|way|47.5088234|10.6158855|Füssener Hütte||Tu-Sa 09:00-21:00,Su 09:00-17:00|||||||1520|||https://www.fuessener-huette.at|+43 5675 6041||49|Musau||Musau|6600|restaurant||alpine_hut|yes|||||||||||||||||Q15111118|de:Füssener Hütte,,,
34609773|way|47.1069290|13.1660679|Graukogel Bergstation|||||||||1954||basemap.at||||10|Graukogel||Bad Gastein|5640|restaurant||alpine_hut|house||||||||||||||||||,,,,
35285185|way|47.3165306|11.7647889|Kellerjochhütte|ÖAV Sektion Schwaz / Claudia Schranz & Christian Lorenz||||||||2237||survey||||67|Zintberg||Schwaz|6130|||alpine_hut|yes||||||||||||no|||||Q1449950|de:Kellerjochhütte,,,,
36018657|way|46.5617410|13.4821607|Wirtshaus Starhand||||22|||||1459|||||||||||restaurant||alpine_hut|yes||||||||||||yes||||||,,,,
36018672|way|46.5600876|13.5073526|Feistritzer Alm|||||||||||||||113||Feistritz an der Gail|Feistritz an der Gail|9613|restaurant||alpine_hut|yes||||||||||||||||||,,,,
36333042|way|47.7044681|12.2432612|Spitzsteinhaus|DAV Sektion Bergfreunde München|Mo-Su 07:00-22:00||53|||||1252|||http://www.spitzsteinhaus.de/|+43 5373 8330|info@spitzsteinhaus.de|47|Alm||Erl|6343|restaurant||alpine_hut|commercial|||||||||||||||||Q1661353|de:Spitzsteinhaus,,,,
37779558|way|47.7049098|14.0819707|Prielschutzhaus|OeAV Sektion TK Linz||||||||1422|||https://www.prielschutzhaus.com/|||1|Prielschutzhaus||Hinterstoder|4573|restaurant||alpine_hut|yes|||||||||||||||||Q1409568|de:Prielschutzhaus,,,,
37977668|way|47.1734130|10.3259081|Kaiserjochhaus|DAV Sektion Leutkirch||||||||2310|||https://kaiserjochhaus.at/|+436641556533|info@kaiserjochhaus.at||||||||alpine_hut|yes|||||||||||||||||Q1423207|de:Kaiserjochhaus,,,,
38969737|way|47.2728158|12.7508711|Jausenstation Unteraigen||||||||||||http://www.jausenstation-unteraigen.at||||Schaufelbergstraße||||restaurant||alpine_hut|yes|||||||||||||yes|||||,,,,
39173072|way|46.7630681|12.8011593|Karlsbader Hütte|DAV Sektion Karlsbad||||||||2260|||https://www.karlsbaderhuette.at/|43 664 9759998|karlsbaderhuette@aon.at||||||restaurant||alpine_hut|yes|||||||||||||||||Q1733894|de:Karlsbader Hütte,,,,
39179631|way|46.7897838|12.7835767|Dolomitenhütte|Frau Scarlett Olesova & Herr Juraj Oles||||||||1616|||https://dolomitenhuette.at|+43 664 2253782|info@dolomitenhuette.at|1||Dolomitenhütte|Amlach|9908|||alpine_hut|yes||||||||||||||||||,,,,
39207981|way|47.2796747|12.2956857|Wildkogel Haus|Familie Hutter||||||||2005|||https://www.wildkogelhaus.at/|+43 (0)6565 / 6672|wildkogelhaus@aon.at|18|Leiten||Bramberg am Wildkogel|5741|||alpine_hut|yes||||||||||||||||||,,,,
39215338|way|47.2090474|12.3473876|Enzianhütte|Fam. Blaikner||||||||1313|||https://www.hauserhof.at/enzianhuette.html|+43 6566 7383|info@hauserhof.at|28||Habach|Bramberg am Wildkogel|5733|restaurant||alpine_hut|yes||||||||||||||||||,,,,
39215339|way|47.1988788|12.3498428|Alpenrose|||||||||1384|||http://www.alpenrose-habachtal.at/|+43 6566 8670|alpenrose@salzburg-online.at|23||Habach|Bramberg am Wildkogel|5733|restaurant||alpine_hut|yes||||||||||||||||||,,,,
39216603|way|47.1852949|12.2597822|Berndlalm|||||||||1514||geoimage.at||||64||Obersulzbach|Neukirchen am Großvenediger|5741|restaurant||alpine_hut|yes|||2||||||||||||||Q2660945|,,,,
39308957|way|47.2961663|12.2935087||||||||||1868|||||||||||||alpine_hut|yes||||||||||||||||||,,,,
39351542|way|47.2935186|12.1817193|Trattenbach-Hochalm|||||||||1955|||||||||||||alpine_hut|yes||||||||||||||||||,,,,
39351545|way|47.2941631|12.2044039|Trattenbach-Grundalm|||||||||||||||14||Vorderwaldberg|Wald im Pinzgau|5742|||alpine_hut|yes||||||||||||||||||,,,,
39351549|way|47.2941501|12.2218979|Sonntagsalm||||||||||||||||||||||alpine_hut|yes|||||||||||||||||Q2302152|,,,,
39727697|way|47.1297610|11.7955919|Gamshütte|DAV|||38|||||1921|||https://gamshuette.at/|+436644282969||417|Brunnhaus||Finkenberg|6292|||alpine_hut|yes||||yes|||||yes|||cold|||||Q1493280|de:Gamshütte,,,,
39911021|way|47.0420223|11.6883586|Olpererhütte|DAV||||||||2389|||https://www.olpererhuette.de/|+43 664 4176566|info@olpererhuette.de|110||Dornauberg|Finkenberg|6295|||alpine_hut|yes||||||||||||yes|||||Q2021175|de:Olpererhütte,,,,
40719429|way|47.4940237|10.6140914|Gimpelhaus|private||||||||1659||http://www.gimpelhaus.at/|http://www.gimpelhaus.at/de/|+43 5675 8251||69||Nesselwängle|Nesselwängle|6672|restaurant||alpine_hut|yes|||||||||||||||||Q1524807|de:Gimpelhaus,,,,
40719448|way|47.4956677|10.6196753|Tannheimer Hütte|||||||||1713||||||71||Nesselwängle|Nesselwängle|6672|||alpine_hut|yes|||||||||||||||||Q2393078|de:Tannheimer Hütte,,,,
40719575|way|47.4870147|10.6394395|Schneetal Alm|Karin Ried||||||||1640|||https://www.schneetalalm.at/|+43 / 6 76 / 96 04 415|info@Schneetalalm.at|26|Hausnummer||Nesselwängle|6672|restaurant||alpine_hut|yes|||||||||||||yes|||||,,,,
"44480020|way|46.7908949|14.9564365|Koralpenhaus|""ÖAV, Sektion Wolfsberg""||||||||1966|||http://www.koralpenschutzhaus.at/|||50||Goding|St. Andrä|9431|||alpine_hut|yes|||||||||||||||||Q23689624|de:Koralpenhaus",,,,
44927168|way|47.4745268|13.7779129|Schildenwangalm|||||||||1633||geoimage.at||||62||Weißenbach|Weißenbach|8967|||alpine_hut|yes||||||||||||||||||,,,,
46482588|way|47.5815544|11.7994426|Gufferthütte|Thomas Meyer||||||||1475|||https://www.gufferthuette.at/|+43-676-6292404||83|Aschau||Brandenberg|6234|||alpine_hut|hut|||||||||||||||||Q1553297|de:Gufferthütte,,,,
47488721|way|47.3335368|11.5646464|Hinterhorn Alm|||||||||1522||Bing||||54|Gnadenwald||Gnadenwald|6069|restaurant||alpine_hut|yes|||||||||||||||||Q1619747|de:Hinterhornalm,,,,
49219041|way|47.5140907|10.4652601|Haus Schattwald|DAV Sektion Geislingen/Steige||||||||1100|||https://www.alpenverein-geislingen.de/|||17|Fricken|Fricken|Schattwald|6677|||alpine_hut|yes||||||||||||||||https://commons.wikimedia.org/wiki/File:Haus_Schattwald.jpg|Q112894164|de:Haus Schattwald,,,,
"50302011|way|47.0637796|9.9746890|Wormser Hütte|DAV Sektion Worms|Dec 22-Mar 31; Jun 22-Oct 06|""22 Zimmerschlafplätze (4er, 6er und 8er Zimmer) und 42 Schlafplätze im Matratzenlager""||||||2307|||http://www.wormser-huette.at|+43 664 1320325|wormserhuetteschruns@gmail.com||||Schruns|6780|||alpine_hut|yes||||||||||||yes|||||Q1263606|de:Wormser Hütte",,,,
51008473|way|46.8779476|10.5482911|Nauderer Hütte|DAV Sektion Bremen||Selbstversorgerhütte (unbewirtschaftet)||||||1910|||https://www.alpenverein-bremen.de/huetten/nauderer-huette||||||||||alpine_hut|yes|||||||||||||||||Q112960561|de:Nauderer Hütte,,,,
53236735|way|47.3750999|11.9511648|Böglalm|||||||||1180||geoimage.at MaxRes||||589|Alpbach||Alpbach|6236|||alpine_hut|yes||||||||||||||||||,,,,
58654793|way|46.9282537|12.2260657|Alpengasthof Patsch||JUN-SEP 11:00-17:00|||||||1675||||||1||Patsch|St. Jakob in Defereggen|9963|restaurant||alpine_hut|yes||||||||||||||||||,,,,
58802208|way|46.9171417|12.1689192|Barmer Hütte|DAV Sektion Barmen|Jun-Sep||53|||||2610||||||54||Oberrotte|St. Jakob in Defereggen|9963|restaurant||alpine_hut|yes|||||||||||||||recommended||Q808364|de:Barmer Hütte,,,,
59484532|way|47.0594107|11.9486075|Kasseler Hütte|DAV|||95|||||2177|||https://www.kasselerhuette.de/|+436644016033||970|Stillup||Mayrhofen|6290|||alpine_hut|yes|||||||||yes|||yes|||||Q1735212|de:Kasseler Hütte (Zillertaler Alpen),,,,
61110046|way|46.8908902|12.3466619|Bruggeralm|||||||||1818|||||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
61887516|way|46.8922142|12.3660726|Mooseralm|||||||||2350||||+43 4873 20066|||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
61959030|way|47.2561025|13.4886332|Weissenhofhütte Hintergnadenalm||Mo-Su 10:00-21:00||||||||||https://www.weissenhof.at/de/|+43 6452 7001|info@weissenhof.at|34b,34a|Gnadenalmstraße||Untertauern|5561|restaurant||alpine_hut|yes||||||||||||||||https://weissenhofhuette-hintergnadenalm.business.site/||,,,
67231968|way|47.4361121|10.0852816|Burglhütte||We-Sa 10:00-18:00,Su 10:00-17:00|||||||1428|||https://www.burglhuette.de/|+49 8328 92492 666||302||Güntle|Hittisau|6952|restaurant||alpine_hut|yes||||||||||||||||||,,,
67375545|way|46.9567595|10.4829145|Kobler Alm|||||||||1921||geoimage.at||||230|Alpe Kobl||Pfunds|6542|restaurant||alpine_hut|yes||||||||||||||||||,,,,
67595023|way|47.4004499|13.4085016|Moosalm|||||||||||||||3|Moosweg||Altenmarkt im Pongau|5541|restaurant||alpine_hut|yes||||||||||||||||||,,,,
68085020|way|47.5071364|13.4817302|Stuhlalm|||||||||||geoimage.at|https://www.stuhlalm.at/||||||||||alpine_hut|yes||||||||||||||||||,,,,
69658146|way|47.4860032|10.4986023|Untere Roßalpe|||||||||1400|||||||||Tannheim|6675|||alpine_hut|yes||||||||||||||||||,,,,
70122050|way|47.1129818|10.9590105|Wiesle Alm||Tu-Su 10:00-18:00,Mo off|||||||1520|||https://www.wiesle.at/||info@wiesle.at|72|Au||Längenfeld|6444|restaurant||alpine_hut|yes|||||||||||||yes|||||,,,
70214928|way|47.7548709|14.0179198|Almtalerhaus|Sektion Wels|May 01-Sep 15|||||||714|||http://www.almtalerhaus.com/|+43 664 4109665|almtalerhaus@aon.at|7|Hetzau|Hetzau|Grünau im Almtal|4645|restaurant||alpine_hut|yes|||||||||||||||||Q1747570|de:Almtalerhaus,,,,
70732810|way|47.1316718|11.7218572|Höllensteinhütte||Mo-Su 11:00-22:00|||||||1740||||||510||Loschbodenalm|Tux|6293|restaurant||alpine_hut|yes||||||||||||||||||,,,,
72434281|way|47.2673031|13.3585616|Steinkaralm|||||||||||||||8|Steineggweg||Kleinarl|5603|restaurant||alpine_hut|cabin||||||||||||||||||,,,,
